Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020,socioekonomiskt_index
163,Sollentuna,0163C1170,Sjobergs centrum,0163R015,4
163,Sollentuna,0163C1150,Sollentuna centrum,0163R016,4
163,Sollentuna,0163C1010,Tegelhagen-Silverdal,0163R017,5
163,Sollentuna,0163C1020,Tegelhagen-Silverdal,0163R017,5
163,Sollentuna,0163C1070,Tojnan,0163R018,5
163,Sollentuna,0163C1110,Tojnan,0163R018,5
163,Sollentuna,0163C1290,Vaxmora-Vasjon,0163R019,4
163,Sollentuna,0163C1310,Vaxmora-Vasjon,0163R019,4
163,Sollentuna,0163C1280,Viby-Jarvafaltet,0163R020,5
163,Sollentuna,0163C1320,Viby-Jarvafaltet,0163R020,5
163,Sollentuna,0163C1340,Viby-Jarvafaltet,0163R020,5
180,Stockholm,0180C4050,Abrahamsberg,0180R001,4
180,Stockholm,0180C4190,Abrahamsberg,0180R001,4
180,Stockholm,0180C6340,Akalla,0180R002,2
180,Stockholm,0180C6410,Akalla,0180R002,2
180,Stockholm,0180C6420,Akalla,0180R002,2
180,Stockholm,0180C6430,Akalla,0180R002,2
180,Stockholm,0180C6440,Akalla,0180R002,2
180,Stockholm,0180C4080,Alvik,0180R003,4
180,Stockholm,0180C2850,Aspudden,0180R004,4
180,Stockholm,0180C2870,Aspudden,0180R004,4
180,Stockholm,0180C2890,Aspudden,0180R004,4
180,Stockholm,0180C2970,Aspudden,0180R004,4
180,Stockholm,0180C3030,Aspudden,0180R004,4
180,Stockholm,0180C3090,Aspudden,0180R004,4
180,Stockholm,0180C1740,Bagarmossen,0180R005,3
180,Stockholm,0180C1750,Bagarmossen,0180R005,3
180,Stockholm,0180C1800,Bagarmossen,0180R005,3
180,Stockholm,0180C1900,Bagarmossen,0180R005,3
180,Stockholm,0180C1940,Bagarmossen,0180R005,3
180,Stockholm,0180C1950,Bagarmossen,0180R005,3
180,Stockholm,0180C2040,Bagarmossen,0180R005,3
180,Stockholm,0180C1470,Bandhagen,0180R006,3
180,Stockholm,0180C1480,Bandhagen,0180R006,3
180,Stockholm,0180C1530,Bandhagen,0180R006,3
180,Stockholm,0180C1540,Bandhagen,0180R006,3
180,Stockholm,0180C5500,Beckomberga,0180R007,4
180,Stockholm,0180C5540,Beckomberga,0180R007,4
180,Stockholm,0180C5630,Beckomberga,0180R007,4
180,Stockholm,0180C2330,Bjorkhagen,0180R008,4
180,Stockholm,0180C2370,Bjorkhagen,0180R008,4
180,Stockholm,0180C2490,Bjorkhagen,0180R008,4
180,Stockholm,0180C2660,Bjorkhagen,0180R008,4
180,Stockholm,0180C4460,Blackeberg,0180R009,4
180,Stockholm,0180C4940,Blackeberg,0180R009,4
180,Stockholm,0180C4950,Blackeberg,0180R009,4
180,Stockholm,0180C5160,Blackeberg,0180R009,4
180,Stockholm,0180C5180,Blackeberg,0180R009,4
180,Stockholm,0180C2550,Bredang,0180R010,3
180,Stockholm,0180C2150,Bredang,0180R010,3
180,Stockholm,0180C2250,Bredang,0180R010,3
180,Stockholm,0180C2290,Bredang,0180R010,3
180,Stockholm,0180C2500,Bredang,0180R010,3
180,Stockholm,0180C5400,Bromma kyrka,0180R011,5
180,Stockholm,0180C5460,Bromma kyrka,0180R011,5
180,Stockholm,0180C5910,Bromsten,0180R012,3
180,Stockholm,0180C6000,Bromsten,0180R012,3
180,Stockholm,0180C6040,Bromsten,0180R012,3
180,Stockholm,0180C5740,Ballsta,0180R013,5
180,Stockholm,0180C3920,Djurgarden,0180R014,4
180,Stockholm,0180C5560,Eneby,0180R015,5
180,Stockholm,0180C4770,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C4870,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C5010,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C5050,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C5120,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C5280,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C5390,Engelbrekts kyrka,0180R016,4
180,Stockholm,0180C2170,Enskede Gard,0180R017,4
180,Stockholm,0180C2350,Enskede Gard,0180R017,4
180,Stockholm,0180C1960,Enskededalen,0180R018,4
180,Stockholm,0180C1990,Enskededalen,0180R018,4
180,Stockholm,0180C2190,Enskedefaltet,0180R019,4
180,Stockholm,0180C1120,Fagersjo,0180R020,3
180,Stockholm,0180C1150,Fagersjo,0180R020,3
180,Stockholm,0180C1040,Farsta,0180R021,3
180,Stockholm,0180C1060,Farsta,0180R021,3
180,Stockholm,0180C1070,Farsta,0180R021,3
180,Stockholm,0180C1080,Farsta,0180R021,3
180,Stockholm,0180C1090,Farsta,0180R021,3
180,Stockholm,0180C1100,Farsta,0180R021,3
180,Stockholm,0180C1110,Farsta,0180R021,3
180,Stockholm,0180C1130,Farsta,0180R021,3
180,Stockholm,0180C5820,Flysta,0180R022,4
180,Stockholm,0180C3950,Fredhall,0180R023,4
180,Stockholm,0180C4030,Fredhall,0180R023,4
180,Stockholm,0180C4070,Fredhall,0180R023,4
180,Stockholm,0180C4090,Fredhall,0180R023,4
180,Stockholm,0180C1980,Fruangen,0180R024,4
180,Stockholm,0180C2030,Fruangen,0180R024,4
180,Stockholm,0180C2050,Fruangen,0180R024,4
180,Stockholm,0180C2080,Fruangen,0180R024,4
180,Stockholm,0180C2090,Fruangen,0180R024,4
180,Stockholm,0180C1850,Gamla Enskede,0180R025,4
180,Stockholm,0180C1890,Gamla Enskede,0180R025,4
180,Stockholm,0180C2000,Gamla Enskede,0180R025,4
180,Stockholm,0180C2120,Gamla Enskede,0180R025,4
180,Stockholm,0180C2200,Gamla Enskede,0180R025,4
180,Stockholm,0180C2210,Gamla Enskede,0180R025,4
180,Stockholm,0180C2260,Gamla Enskede,0180R025,4
180,Stockholm,0180C5240,Grimsta,0180R026,2
180,Stockholm,0180C5410,Grimsta,0180R026,2
180,Stockholm,0180C5610,Grimsta,0180R026,2
180,Stockholm,0180C3330,Grondal,0180R027,4
180,Stockholm,0180C3510,Grondal,0180R027,4
180,Stockholm,0180C3530,Grondal,0180R027,4
180,Stockholm,0180C3220,Grondal,0180R027,4
180,Stockholm,0180C3270,Grondal,0180R027,4
180,Stockholm,0180C1390,Gubbangen,0180R028,4
180,Stockholm,0180C1400,Gubbangen,0180R028,4
180,Stockholm,0180C1410,Gubbangen,0180R028,4
180,Stockholm,0180C4610,Gustav Vasa,0180R029,4
180,Stockholm,0180C4630,Gustav Vasa,0180R029,4
180,Stockholm,0180C4800,Gustav Vasa,0180R029,4
180,Stockholm,0180C4880,Gustav Vasa,0180R029,4
180,Stockholm,0180C4900,Gustav Vasa,0180R029,4
180,Stockholm,0180C5000,Gustav Vasa,0180R029,4
180,Stockholm,0180C5020,Gustav Vasa,0180R029,4
180,Stockholm,0180C5090,Gustav Vasa,0180R029,4
180,Stockholm,0180C5130,Gustav Vasa,0180R029,4
180,Stockholm,0180C4700,Gardet,0180R030,4
180,Stockholm,0180C4910,Gardet,0180R030,4
180,Stockholm,0180C4930,Gardet,0180R030,4
180,Stockholm,0180C5290,Gardet,0180R030,4
180,Stockholm,0180C5330,Gardet,0180R030,4
180,Stockholm,0180C5350,Gardet,0180R030,4
180,Stockholm,0180C5380,Gardet,0180R030,4
180,Stockholm,0180C5070,Gardet,0180R030,4
180,Stockholm,0180C5080,Gardet,0180R030,4
180,Stockholm,0180C5100,Gardet,0180R030,4
180,Stockholm,0180C5170,Gardet,0180R030,4
180,Stockholm,0180C5200,Gardet,0180R030,4
180,Stockholm,0180C5210,Gardet,0180R030,4
180,Stockholm,0180C1340,Hagsatra,0180R031,3
180,Stockholm,0180C1350,Hagsatra,0180R031,3
180,Stockholm,0180C1360,Hagsatra,0180R031,3
180,Stockholm,0180C1380,Hagsatra,0180R031,3
180,Stockholm,0180C1500,Hagsatra,0180R031,3
180,Stockholm,0180C2400,Hammarbyhojden,0180R032,4
180,Stockholm,0180C2410,Hammarbyhojden,0180R032,4
180,Stockholm,0180C2460,Hammarbyhojden,0180R032,4
180,Stockholm,0180C2610,Hammarbyhojden,0180R032,4
180,Stockholm,0180C2650,Hammarbyhojden,0180R032,4
180,Stockholm,0180C2670,Hammarbyhojden,0180R032,4
180,Stockholm,0180C4340,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4430,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4540,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4690,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4750,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4830,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4890,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C4960,Hedvig Eleonora,0180R033,4
180,Stockholm,0180C1670,Herrangen,0180R034,5
180,Stockholm,0180C1700,Herrangen,0180R034,5
180,Stockholm,0180C5520,Hjorthagen-Vartahamnen,0180R035,5
180,Stockholm,0180C5530,Hjorthagen-Vartahamnen,0180R035,5
180,Stockholm,0180C5570,Hjorthagen-Vartahamnen,0180R035,5
180,Stockholm,0180C5650,Hjorthagen-Vartahamnen,0180R035,5
180,Stockholm,0180C6310,Husby,0180R036,1
180,Stockholm,0180C6350,Husby,0180R036,1
180,Stockholm,0180C6360,Husby,0180R036,1
180,Stockholm,0180C6370,Husby,0180R036,1
180,Stockholm,0180C6380,Husby,0180R036,1
180,Stockholm,0180C6400,Husby,0180R036,1
180,Stockholm,0180C2600,Hagersten,0180R037,4
180,Stockholm,0180C2640,Hagersten,0180R037,4
180,Stockholm,0180C2760,Hagersten,0180R037,4
180,Stockholm,0180C2820,Hagersten,0180R037,4
180,Stockholm,0180C2900,Hagersten,0180R037,4
180,Stockholm,0180C2920,Hagersten,0180R037,4
180,Stockholm,0180C2310,Hagerstensasen,0180R038,4
180,Stockholm,0180C2440,Hagerstensasen,0180R038,4
180,Stockholm,0180C2510,Hagerstensasen,0180R038,4
180,Stockholm,0180C2680,Hagerstensasen,0180R038,4
180,Stockholm,0180C5670,Hasselby Gard,0180R039,2
180,Stockholm,0180C5710,Hasselby Gard,0180R039,2
180,Stockholm,0180C5760,Hasselby Gard,0180R039,2
180,Stockholm,0180C5780,Hasselby Gard,0180R039,2
180,Stockholm,0180C5790,Hasselby Gard,0180R039,2
180,Stockholm,0180C5810,Hasselby Gard,0180R039,2
180,Stockholm,0180C5660,Hasselby Strand,0180R040,3
180,Stockholm,0180C5450,Hasselby Strand,0180R040,3
180,Stockholm,0180C5470,Hasselby Strand,0180R040,3
180,Stockholm,0180C5580,Hasselby Strand,0180R040,3
180,Stockholm,0180C5640,Hasselby Villastad,0180R041,4
180,Stockholm,0180C5830,Hasselby Villastad,0180R041,4
180,Stockholm,0180C6060,Hasselby Villastad,0180R041,4
180,Stockholm,0180C6190,Hasselby Villastad,0180R041,4
180,Stockholm,0180C5850,Hasselby Villastad,0180R041,4
180,Stockholm,0180C5890,Hasselby Villastad,0180R041,4
180,Stockholm,0180C5950,Hasselby Villastad,0180R041,4
180,Stockholm,0180C5980,Hasselby Villastad,0180R041,4
180,Stockholm,0180C6010,Hasselby Villastad,0180R041,4
180,Stockholm,0180C6050,Hasselby Villastad,0180R041,4
180,Stockholm,0180C1320,Hogdalen,0180R042,3
180,Stockholm,0180C1370,Hogdalen,0180R042,3
180,Stockholm,0180C1440,Hogdalen,0180R042,3
180,Stockholm,0180C1450,Hogdalen,0180R042,3
180,Stockholm,0180C1460,Hogdalen,0180R042,3
180,Stockholm,0180C3760,Hoglandet,0180R043,5
180,Stockholm,0180C1180,Hokarangen,0180R044,3
180,Stockholm,0180C1220,Hokarangen,0180R044,3
180,Stockholm,0180C1250,Hokarangen,0180R044,3
180,Stockholm,0180C1260,Hokarangen,0180R044,3
180,Stockholm,0180C1290,Hokarangen,0180R044,3
180,Stockholm,0180C2360,Johanneshov,0180R045,4
180,Stockholm,0180C2390,Johanneshov,0180R045,4
180,Stockholm,0180C2520,Johanneshov,0180R045,4
180,Stockholm,0180C2690,Johanneshov,0180R045,4
180,Stockholm,0180C6200,Kista,0180R046,3
180,Stockholm,0180C6280,Kista,0180R046,3
180,Stockholm,0180C6290,Kista,0180R046,3
180,Stockholm,0180C6300,Kista,0180R046,3
180,Stockholm,0180C6320,Kista,0180R046,3
180,Stockholm,0180C6330,Kista,0180R046,3
180,Stockholm,0180C6390,Kista,0180R046,3
180,Stockholm,0180C4040,Klara-Jacob,0180R047,4
180,Stockholm,0180C4170,Kristineberg,0180R048,4
180,Stockholm,0180C4250,Kristineberg,0180R048,4
180,Stockholm,0180C4270,Kristineberg,0180R048,4
180,Stockholm,0180C4330,Kristineberg,0180R048,4
180,Stockholm,0180C4580,Kristineberg,0180R048,4
180,Stockholm,0180C3930,Kungsholm,0180R049,5
180,Stockholm,0180C3960,Kungsholm,0180R049,5
180,Stockholm,0180C3970,Kungsholm,0180R049,5
180,Stockholm,0180C3980,Kungsholm,0180R049,5
180,Stockholm,0180C3990,Kungsholm,0180R049,5
180,Stockholm,0180C4010,Kungsholm,0180R049,5
180,Stockholm,0180C4370,Kungsholm,0180R049,5
180,Stockholm,0180C4120,Kungsholm,0180R049,5
180,Stockholm,0180C4140,Kungsholm,0180R049,5
180,Stockholm,0180C4160,Kungsholm,0180R049,5
180,Stockholm,0180C4220,Kungsholm,0180R049,5
180,Stockholm,0180C4230,Kungsholm,0180R049,5
180,Stockholm,0180C4290,Kungsholm,0180R049,5
180,Stockholm,0180C5990,Kalvesta,0180R050,4
180,Stockholm,0180C6020,Kalvesta,0180R050,4
180,Stockholm,0180C2130,Karrtorp,0180R051,4
180,Stockholm,0180C2230,Karrtorp,0180R051,4
180,Stockholm,0180C2240,Karrtorp,0180R051,4
180,Stockholm,0180C1050,Larsboda,0180R052,4
180,Stockholm,0180C2780,Liljeholmen,0180R053,4
180,Stockholm,0180C2950,Liljeholmen,0180R053,4
180,Stockholm,0180C2990,Liljeholmen,0180R053,4
180,Stockholm,0180C3010,Liljeholmen,0180R053,4
180,Stockholm,0180C3060,Liljeholmen,0180R053,4
180,Stockholm,0180C3070,Liljeholmen,0180R053,4
180,Stockholm,0180C3120,Liljeholmen,0180R053,4
180,Stockholm,0180C3230,Liljeholmen,0180R053,4
180,Stockholm,0180C3830,Lilla Essingen,0180R054,4
180,Stockholm,0180C3860,Lilla Essingen,0180R054,4
180,Stockholm,0180C3890,Lilla Essingen,0180R054,4
180,Stockholm,0180C2100,Liseberg,0180R055,4
180,Stockholm,0180C1820,Langbro,0180R056,5
180,Stockholm,0180C1830,Langbro,0180R056,5
180,Stockholm,0180C1920,Langbro,0180R056,5
180,Stockholm,0180C1970,Langbro,0180R056,5
180,Stockholm,0180C1430,Langsjo,0180R057,5
180,Stockholm,0180C1620,Langsjo,0180R057,5
180,Stockholm,0180C3440,Mariatorget,0180R058,4
180,Stockholm,0180C3460,Mariatorget,0180R058,4
180,Stockholm,0180C3550,Mariatorget,0180R058,4
180,Stockholm,0180C3820,Mariatorget,0180R058,4
180,Stockholm,0180C3570,Mariatorget,0180R058,4
180,Stockholm,0180C3600,Mariatorget,0180R058,4
180,Stockholm,0180C3680,Mariatorget,0180R058,4
180,Stockholm,0180C3710,Mariatorget,0180R058,4
180,Stockholm,0180C3740,Mariatorget,0180R058,4
180,Stockholm,0180C3770,Mariatorget,0180R058,4
180,Stockholm,0180C3900,Marieberg,0180R059,4
180,Stockholm,0180C4020,Marieberg,0180R059,4
180,Stockholm,0180C5550,Mariehall,0180R060,4
180,Stockholm,0180C5620,Mariehall,0180R060,4
180,Stockholm,0180C5690,Mariehall,0180R060,4
180,Stockholm,0180C5750,Mariehall,0180R060,4
180,Stockholm,0180C3370,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C3400,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C3480,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C3490,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C3580,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C3640,Mellersta Hogalid,0180R061,4
180,Stockholm,0180C2740,Midsommarkransen,0180R062,4
180,Stockholm,0180C2770,Midsommarkransen,0180R062,4
180,Stockholm,0180C2620,Midsommarkransen,0180R062,4
180,Stockholm,0180C2630,Midsommarkransen,0180R062,4
180,Stockholm,0180C2720,Midsommarkransen,0180R062,4
180,Stockholm,0180C2730,Midsommarkransen,0180R062,4
180,Stockholm,0180C2300,Malarhojden,0180R063,5
180,Stockholm,0180C2580,Malarhojden,0180R063,5
180,Stockholm,0180C3850,Nockeby,0180R064,5
180,Stockholm,0180C4000,Nockeby,0180R064,5
180,Stockholm,0180C4060,Nockebyhov-Olovslund,0180R065,5
180,Stockholm,0180C4200,Nockebyhov-Olovslund,0180R065,5
180,Stockholm,0180C4650,Norra Adolf Fredrik,0180R066,4
180,Stockholm,0180C4760,Norra Adolf Fredrik,0180R066,4
180,Stockholm,0180C4840,Norra Adolf Fredrik,0180R066,4
180,Stockholm,0180C3470,Norra Hogalid,0180R067,4
180,Stockholm,0180C3500,Norra Hogalid,0180R067,4
180,Stockholm,0180C3620,Norra Hogalid,0180R067,4
180,Stockholm,0180C3630,Norra Hogalid,0180R067,4
180,Stockholm,0180C3660,Norra Hogalid,0180R067,4
180,Stockholm,0180C3670,Norra Hogalid,0180R067,4
180,Stockholm,0180C3700,Norra Hogalid,0180R067,4
180,Stockholm,0180C3790,Norra Hogalid,0180R067,4
180,Stockholm,0180C3800,Norra Hogalid,0180R067,4
180,Stockholm,0180C3810,Norra Hogalid,0180R067,4
180,Stockholm,0180C4990,Norra Johannes,0180R068,4
180,Stockholm,0180C5140,Norra Johannes,0180R068,4
180,Stockholm,0180C5220,Norra Johannes,0180R068,4
180,Stockholm,0180C5270,Norra Johannes,0180R068,4
180,Stockholm,0180C5360,Norra Johannes,0180R068,4
180,Stockholm,0180C5440,Norra Johannes,0180R068,4
180,Stockholm,0180C1510,Norra Skarpnacks Gard,0180R069,3
180,Stockholm,0180C1520,Norra Skarpnacks Gard,0180R069,3
180,Stockholm,0180C1610,Norra Skarpnacks Gard,0180R069,3
180,Stockholm,0180C1810,Norra Skarpnacks Gard,0180R069,3
180,Stockholm,0180C3360,Norra Sofia,0180R070,4
180,Stockholm,0180C3380,Norra Sofia,0180R070,4
180,Stockholm,0180C3390,Norra Sofia,0180R070,4
180,Stockholm,0180C3540,Norra Sofia,0180R070,4
180,Stockholm,0180C3650,Norra Sofia,0180R070,4
180,Stockholm,0180C4970,Norra Angby,0180R071,4
180,Stockholm,0180C5150,Norra Angby,0180R071,4
180,Stockholm,0180C5250,Norra Angby,0180R071,4
180,Stockholm,0180C5840,Nalsta,0180R072,4
180,Stockholm,0180C5870,Nalsta,0180R072,4
180,Stockholm,0180C5920,Nalsta,0180R072,4
180,Stockholm,0180C4210,Oscars kyrka,0180R073,4
180,Stockholm,0180C4310,Oscars kyrka,0180R073,4
180,Stockholm,0180C4380,Oscars kyrka,0180R073,4
180,Stockholm,0180C4390,Oscars kyrka,0180R073,4
180,Stockholm,0180C4450,Oscars kyrka,0180R073,4
180,Stockholm,0180C4560,Oscars kyrka,0180R073,4
180,Stockholm,0180C4640,Oscars kyrka,0180R073,4
180,Stockholm,0180C4720,Oscars kyrka,0180R073,4
180,Stockholm,0180C4790,Oscars kyrka,0180R073,4
180,Stockholm,0180C4810,Oscars kyrka,0180R073,4
180,Stockholm,0180C3590,Reimersholme-Langholmen,0180R074,5
180,Stockholm,0180C3780,Reimersholme-Langholmen,0180R074,5
180,Stockholm,0180C4530,Riksby-Akeshov,0180R075,4
180,Stockholm,0180C4590,Riksby-Akeshov,0180R075,4
180,Stockholm,0180C5340,Riksby-Akeshov,0180R075,4
180,Stockholm,0180C6120,Rinkeby,0180R076,1
180,Stockholm,0180C6150,Rinkeby,0180R076,1
180,Stockholm,0180C6160,Rinkeby,0180R076,1
180,Stockholm,0180C6180,Rinkeby,0180R076,1
180,Stockholm,0180C6070,Rinkeby,0180R076,1
180,Stockholm,0180C6090,Rinkeby,0180R076,1
180,Stockholm,0180C6100,Rinkeby,0180R076,1
180,Stockholm,0180C6110,Rinkeby,0180R076,1
180,Stockholm,0180C5420,Racksta,0180R077,4
180,Stockholm,0180C5480,Racksta,0180R077,4
180,Stockholm,0180C5510,Racksta,0180R077,4
180,Stockholm,0180C5600,Racksta,0180R077,4
180,Stockholm,0180C5680,Racksta,0180R077,4
180,Stockholm,0180C1140,Ragsved,0180R078,2
180,Stockholm,0180C1160,Ragsved,0180R078,2
180,Stockholm,0180C1200,Ragsved,0180R078,2
180,Stockholm,0180C1230,Ragsved,0180R078,2
180,Stockholm,0180C1280,Ragsved,0180R078,2
180,Stockholm,0180C1300,Ragsved,0180R078,2
180,Stockholm,0180C1330,Ragsved,0180R078,2
180,Stockholm,0180C1490,Skarholmen,0180R079,2
180,Stockholm,0180C1660,Skarholmen,0180R079,2
180,Stockholm,0180C1680,Skarholmen,0180R079,2
180,Stockholm,0180C1780,Skarholmen,0180R079,2
180,Stockholm,0180C1860,Skarholmen,0180R079,2
180,Stockholm,0180C1170,Skondal,0180R080,4
180,Stockholm,0180C1240,Skondal,0180R080,4
180,Stockholm,0180C1270,Skondal,0180R080,4
180,Stockholm,0180C1310,Skondal,0180R080,4
180,Stockholm,0180C1420,Skondal,0180R080,4
180,Stockholm,0180C3410,Smedslatten,0180R081,5
180,Stockholm,0180C3720,Smedslatten,0180R081,5
180,Stockholm,0180C1870,Solberga,0180R082,4
180,Stockholm,0180C2020,Solberga,0180R082,4
180,Stockholm,0180C2110,Solberga,0180R082,4
180,Stockholm,0180C2140,Solberga,0180R082,4
180,Stockholm,0180C2180,Solberga,0180R082,4
180,Stockholm,0180C5960,Solhem-Lunda,0180R083,4
180,Stockholm,0180C5970,Solhem-Lunda,0180R083,4
180,Stockholm,0180C6030,Solhem-Lunda,0180R083,4
180,Stockholm,0180C6080,Solhem-Lunda,0180R083,4
180,Stockholm,0180C6130,Solhem-Lunda,0180R083,4
180,Stockholm,0180C4320,Stadshagen,0180R084,4
180,Stockholm,0180C4470,Stadshagen,0180R084,4
180,Stockholm,0180C4520,Stadshagen,0180R084,4
180,Stockholm,0180C4550,Stadshagen,0180R084,4
180,Stockholm,0180C4730,Stadshagen,0180R084,4
180,Stockholm,0180C3560,Stora Essingen,0180R085,4
180,Stockholm,0180C3730,Stora Essingen,0180R085,4
180,Stockholm,0180C3870,Stora Essingen,0180R085,4
180,Stockholm,0180C4110,Stora Mossen,0180R086,5
180,Stockholm,0180C3880,Storkyrkan,0180R087,4
180,Stockholm,0180C3940,Storkyrkan,0180R087,4
180,Stockholm,0180C1650,Stureby,0180R088,4
180,Stockholm,0180C1710,Stureby,0180R088,4
180,Stockholm,0180C1840,Stureby,0180R088,4
180,Stockholm,0180C1930,Stureby,0180R088,4
180,Stockholm,0180C5860,Sundby,0180R089,4
180,Stockholm,0180C1580,Svedmyra,0180R090,4
180,Stockholm,0180C1790,Svedmyra,0180R090,4
180,Stockholm,0180C1190,Sydvastra Skarpnacks gard-Orhem,0180R091,4
180,Stockholm,0180C1910,Satra,0180R092,3
180,Stockholm,0180C2010,Satra,0180R092,3
180,Stockholm,0180C2060,Satra,0180R092,3
180,Stockholm,0180C2220,Satra,0180R092,3
180,Stockholm,0180C4400,Sodra Adolf Fredrik,0180R093,4
180,Stockholm,0180C4500,Sodra Adolf Fredrik,0180R093,4
180,Stockholm,0180C4620,Sodra Adolf Fredrik,0180R093,4
180,Stockholm,0180C2860,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2880,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2960,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2980,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C3100,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C3300,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2790,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2810,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2830,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C2840,Sodra Hammarbyhamnen,0180R094,5
180,Stockholm,0180C3080,Sodra Hogalid,0180R095,4
180,Stockholm,0180C3210,Sodra Hogalid,0180R095,4
180,Stockholm,0180C3310,Sodra Hogalid,0180R095,4
180,Stockholm,0180C4710,Sodra Johannes,0180R096,4
180,Stockholm,0180C2940,Sodra Sofia,0180R097,4
180,Stockholm,0180C3020,Sodra Sofia,0180R097,4
180,Stockholm,0180C3040,Sodra Sofia,0180R097,4
180,Stockholm,0180C3050,Sodra Sofia,0180R097,4
180,Stockholm,0180C3150,Sodra Sofia,0180R097,4
180,Stockholm,0180C3200,Sodra Sofia,0180R097,4
180,Stockholm,0180C3240,Sodra Sofia,0180R097,4
180,Stockholm,0180C3280,Sodra Station,0180R098,5
180,Stockholm,0180C3350,Sodra Station,0180R098,5
180,Stockholm,0180C3420,Sodra Station,0180R098,5
180,Stockholm,0180C4510,Sodra Angby,0180R099,5
180,Stockholm,0180C1570,Tallkrogen,0180R100,4
180,Stockholm,0180C1630,Tallkrogen,0180R100,4
180,Stockholm,0180C1760,Tallkrogen,0180R100,4
180,Stockholm,0180C5430,Tekniska Hogskolan,0180R101,3
180,Stockholm,0180C5490,Tekniska Hogskolan,0180R101,3
180,Stockholm,0180C6140,Tensta,0180R102,1
180,Stockholm,0180C6170,Tensta,0180R102,1
180,Stockholm,0180C6210,Tensta,0180R102,1
180,Stockholm,0180C6220,Tensta,0180R102,1
180,Stockholm,0180C6230,Tensta,0180R102,1
180,Stockholm,0180C6240,Tensta,0180R102,1
180,Stockholm,0180C6250,Tensta,0180R102,1
180,Stockholm,0180C6260,Tensta,0180R102,1
180,Stockholm,0180C6270,Tensta,0180R102,1
180,Stockholm,0180C4180,Traneberg,0180R103,4
180,Stockholm,0180C4350,Traneberg,0180R103,4
180,Stockholm,0180C4440,Traneberg,0180R103,4
180,Stockholm,0180C4670,Traneberg,0180R103,4
180,Stockholm,0180C4680,Traneberg,0180R103,4
180,Stockholm,0180C4480,Ulvsunda,0180R104,4
180,Stockholm,0180C4570,Ulvsunda,0180R104,4
180,Stockholm,0180C5190,Ulvsunda Industriomrade,0180R105,4
180,Stockholm,0180C5320,Ulvsunda Industriomrade,0180R105,4
180,Stockholm,0180C5770,Universitetet,0180R106,2
180,Stockholm,0180C5900,Universitetet,0180R106,2
180,Stockholm,0180C5880,Vinsta,0180R107,4
180,Stockholm,0180C5930,Vinsta,0180R107,4
180,Stockholm,0180C5940,Vinsta,0180R107,4
180,Stockholm,0180C1560,Varberg,0180R108,2
180,Stockholm,0180C1590,Varberg,0180R108,2
180,Stockholm,0180C1690,Varberg,0180R108,2
180,Stockholm,0180C1720,Varberg,0180R108,2
180,Stockholm,0180C1730,Varberg,0180R108,2
180,Stockholm,0180C5590,Vallingby,0180R109,3
180,Stockholm,0180C5700,Vallingby,0180R109,3
180,Stockholm,0180C5720,Vallingby,0180R109,3
180,Stockholm,0180C5730,Vallingby,0180R109,3
180,Stockholm,0180C5800,Vallingby,0180R109,3
180,Stockholm,0180C2380,Vastberga,0180R110,4
180,Stockholm,0180C2450,Vastberga,0180R110,4
180,Stockholm,0180C2470,Vastberga,0180R110,4
180,Stockholm,0180C2570,Vastberga,0180R110,4
180,Stockholm,0180C2270,Vastertorp,0180R111,3
180,Stockholm,0180C2280,Vastertorp,0180R111,3
180,Stockholm,0180C2320,Vastertorp,0180R111,3
180,Stockholm,0180C2420,Vastertorp,0180R111,3
180,Stockholm,0180C1030,Vastra Farsta Strand-Farstanaset,0180R112,4
180,Stockholm,0180C2910,Vastra Katarina,0180R113,4
