Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020
1880,Örebro,1880A0070,Garphyttan-Närkes Kil,1880R010
1880,Örebro,1880A0130,Garphyttan-Närkes Kil,1880R010
1880,Örebro,1880B4010,Garphyttan-Närkes Kil,1880R010
1880,Örebro,1880A0080,Glanshammar,1880R011
1880,Örebro,1880A0100,Glanshammar,1880R011
1880,Örebro,1880A0110,Glanshammar,1880R011
1880,Örebro,1880C1580,Hagaby-Ringstorp,1880R012
1880,Örebro,1880C1610,Hagaby-Ringstorp,1880R012
1880,Örebro,1880C1440,Holmen-Hjärsta,1880R013
1880,Örebro,1880C1480,Holmen-Hjärsta,1880R013
1880,Örebro,1880C1500,Holmen-Hjärsta,1880R013
1880,Örebro,1880C1680,Hovsta,1880R014
1880,Örebro,1880C1690,Hovsta,1880R014
1880,Örebro,1880C1140,Ladugårdsängen,1880R015
1880,Örebro,1880A0050,Latorp-Täby-Vintrosa,1880R016
1880,Örebro,1880B2010,Latorp-Täby-Vintrosa,1880R016
1880,Örebro,1880C1660,Lillån,1880R017
1880,Örebro,1880C1670,Lillån,1880R017
1880,Örebro,1880C1640,Lundby,1880R018
1880,Örebro,1880C1650,Lundby,1880R018
1880,Örebro,1880C1010,Marieberg-Mosås,1880R019
1880,Örebro,1880C1030,Marieberg-Mosås,1880R019
1880,Örebro,1880C1380,Markbacken-Västra Mark,1880R020
1880,Örebro,1880C1400,Markbacken-Västra Mark,1880R020
1880,Örebro,1880C1450,Markbacken-Västra Mark,1880R020
1880,Örebro,1880C1520,Mellringe-Björkhaga,1880R021
1880,Örebro,1880C1620,Mellringe-Björkhaga,1880R021
1880,Örebro,1880C1340,Mellringe-Björkhaga,1880R021
1880,Örebro,1880C1550,Nya Hjärsta-Nyponlunden,1880R022
1880,Örebro,1880C1560,Nya Hjärsta-Nyponlunden,1880R022
1880,Örebro,1880C1270,Näsby-Norra Ormesta,1880R023
1880,Örebro,1880C1210,Rosta-Örnsro,1880R024
1880,Örebro,1880C1300,Rosta-Örnsro,1880R024
1880,Örebro,1880C1320,Rosta-Örnsro,1880R024
1880,Örebro,1880C1430,Rynninge-Grenadjärstaden,1880R025
1880,Örebro,1880C1510,Rynninge-Grenadjärstaden,1880R025
1880,Örebro,1880C1120,Sörbyängen,1880R026
1880,Örebro,1880C1130,Sörbyängen,1880R026
1880,Örebro,1880C1150,Tybble,1880R027
1880,Örebro,1880C1390,Varberga-Oxhagen,1880R028
1880,Örebro,1880C1490,Varberga-Oxhagen,1880R028
1880,Örebro,1880C1530,Varberga-Oxhagen,1880R028
1880,Örebro,1880C1570,Vivalla,1880R029
1880,Örebro,1880C1590,Vivalla,1880R029
1880,Örebro,1880C1600,Vivalla,1880R029
1880,Örebro,1880C1630,Vivalla,1880R029
1880,Örebro,1880C1260,Västhaga-Solhaga,1880R030
1880,Örebro,1880C1310,Västhaga-Solhaga,1880R030
1880,Örebro,1880C1290,Örebro city,1880R031
1880,Örebro,1880C1350,Örebro city,1880R031
1880,Örebro,1880C1360,Örebro city,1880R031
1880,Örebro,1880C1410,Örebro norr-CV,1880R032
1880,Örebro,1880C1460,Örebro norr-CV,1880R032
1880,Örebro,1880C1470,Örebro norr-CV,1880R032
1880,Örebro,1880C1190,Örebro söder,1880R033
1880,Örebro,1880C1220,Örebro söder,1880R033
1880,Örebro,1880C1240,Örebro söder,1880R033
1880,Örebro,1880C1420,Örebro väster,1880R034
1880,Örebro,1880C1330,Örebro väster,1880R034
1880,Örebro,1880C1370,Örebro väster,1880R034
1880,Örebro,1880C1230,Örebro öster,1880R035
1880,Örebro,1880C1250,Örebro öster,1880R035
1880,Örebro,1880C1280,Örebro öster,1880R035
1880,Örebro,1880A0010,Östernärke,1880R036
1880,Örebro,1880A0020,Östernärke,1880R036
1880,Örebro,1880A0030,Östernärke,1880R036
1880,Örebro,1880B5010,Östernärke,1880R036
1881,Kumla,1881C1060,Haga-Djupadal-Åsen,1881R001
1881,Kumla,1881C1070,Haga-Djupadal-Åsen,1881R001
1881,Kumla,1881C1030,Kumla centrum-Fylsta-Via,1881R002
1881,Kumla,1881C1050,Kumla centrum-Fylsta-Via,1881R002
1881,Kumla,1881C1020,Kumla omland,1881R003
1881,Kumla,1881A0010,Kumla omland,1881R003
1881,Kumla,1881A0020,Kumla omland,1881R003
1881,Kumla,1881C1010,Kumlaby-Korsta-Sannahed,1881R004
1881,Kumla,1881C1040,Kumlaby-Korsta-Sannahed,1881R004
1881,Kumla,1881C1080,Oppegård-Skogstorp-Smedstorp,1881R005
1881,Kumla,1881C1090,Oppegård-Skogstorp-Smedstorp,1881R005
1882,Askersund,1882A0040,Askersund omland norr,1882R001
1882,Askersund,1882A0010,Askersund omland söder,1882R002
1882,Askersund,1882A0030,Askersund omland väster,1882R003
1882,Askersund,1882A0020,Askersund omland öster,1882R004
1882,Askersund,1882C1010,Askersund stad,1882R005
1882,Askersund,1882C1020,Askersund stad,1882R005
1882,Askersund,1882C1030,Askersund stad,1882R005
1882,Askersund,1882B2010,Åsbro,1882R006
1883,Karlskoga,1883C1140,Karlskoga norra tätort,1883R001
1883,Karlskoga,1883C1090,Karlskoga norra tätort,1883R001
1883,Karlskoga,1883C1100,Karlskoga norra tätort,1883R001
1883,Karlskoga,1883C1120,Karlskoga norra tätort,1883R001
1883,Karlskoga,1883C1130,Karlskoga norra tätort,1883R001
1883,Karlskoga,1883A0030,Karlskoga omland,1883R002
1883,Karlskoga,1883C1060,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1010,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1020,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1030,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1040,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1050,Karlskoga västra tätort,1883R003
1883,Karlskoga,1883C1070,Karlskoga östra tätort,1883R004
1883,Karlskoga,1883C1080,Karlskoga östra tätort,1883R004
1883,Karlskoga,1883C1110,Karlskoga östra tätort,1883R004
1883,Karlskoga,1883C1150,Karlskoga östra tätort,1883R004
1884,Nora,1884C1040,Esstorp-Fibbetorp,1884R001
1884,Nora,1884A0020,Nora landsbygd norr,1884R002
1884,Nora,1884A0010,Nora landsbygd söder,1884R003
1884,Nora,1884C1050,Nora norra centrum,1884R004
1884,Nora,1884C1030,Nora södra centrum,1884R005
1884,Nora,1884C1010,Pershyttan-Hitorp,1884R006
1884,Nora,1884C1020,Ås-Gyttorp,1884R007
1885,Lindesberg,1885A0010,Fellingsbro landsbygd,1885R001
1885,Lindesberg,1885B4010,Fellingsbro tätort,1885R002
1885,Lindesberg,1885A0020,Frövi landsbygd,1885R003
1885,Lindesberg,1885A0030,Frövi landsbygd,1885R003
1885,Lindesberg,1885B2010,Frövi tätort,1885R004
1885,Lindesberg,1885B2020,Frövi tätort,1885R004
1885,Lindesberg,1885A0040,Lindesberg landsbygd,1885R005
1885,Lindesberg,1885C1050,Lindesberg nordöstra,1885R006
1885,Lindesberg,1885C1040,Lindesberg norra,1885R007
1885,Lindesberg,1885C1020,Lindesberg sydöstra,1885R008
1885,Lindesberg,1885C1010,Lindesberg södra,1885R009
1885,Lindesberg,1885C1030,Lindesberg västra,1885R010
1885,Lindesberg,1885A0060,Storå landsbygd,1885R011
1885,Lindesberg,1885A0050,Storå landsbygd,1885R011
1885,Lindesberg,1885B3010,Storå tätort,1885R012
1885,Lindesberg,1885B3020,Storå tätort,1885R012
1904,Skinnskatteberg,1904C1010,Skinnskatteberg centralort,1904R001
1904,Skinnskatteberg,1904A0010,Skinnskatteberg ytterområden,1904R002
1907,Surahammar,1907C1020,Bruket,1907R001
1907,Surahammar,1907C1040,Dalskogen,1907R002
1907,Surahammar,1907B2010,Ramnäs,1907R003
1907,Surahammar,1907C1030,Skogslund,1907R004
1907,Surahammar,1907C1010,Stavtorpet,1907R005
1907,Surahammar,1907A0010,Surahammars landsbygd,1907R006
1907,Surahammar,1907B3010,Virsbo,1907R007
1960,Kungsör,1960A0010,Granhammar-Torpa,1960R001
1960,Kungsör,1960C1020,Kungsör centrala,1960R002
1960,Kungsör,1960C1030,Kungsör norra,1960R003
1960,Kungsör,1960C1010,Kungsör södra,1960R004
1960,Kungsör,1960A0020,Valskog-Kungs Barkarö,1960R005
1961,Hallstahammar,1961C1060,Barnängen-Centrum-Trollebo,1961R001
1961,Hallstahammar,1961C1070,Duvhällarna-Fredhem,1961R002
1961,Hallstahammar,1961A0020,Hallstahammar-Kolbäck landsbygd,1961R003
1961,Hallstahammar,1961C1010,Kolbäck-Sörstafors,1961R004
1961,Hallstahammar,1961C1020,Kolbäck-Sörstafors,1961R004
1961,Hallstahammar,1961C1050,Nibble-Lövboås,1961R005
1961,Hallstahammar,1961C1040,Näs-Lustigkulla,1961R006
1961,Hallstahammar,1961A0010,Strömsholm-Säby,1961R007
1961,Hallstahammar,1961C1030,Surbrunnsvägen-Tuna,1961R008
1962,Norberg,1962C1030,Norberg norra,1962R001
1962,Norberg,1962A0010,Norberg omland,1962R002
1962,Norberg,1962C1020,Norberg västra,1962R003
1962,Norberg,1962C1010,Norberg östra,1962R004
1980,Västerås,1980C1130,Annedal-Sydvästra centrum,1980R001
1980,Västerås,1980C1420,Aroslund-Karlsdal,1980R002
1980,Västerås,1980C1440,Aroslund-Karlsdal,1980R002
1980,Västerås,1980C1390,Blåsbo-Norrmalm,1980R003
1980,Västerås,1980C1600,Brottberga-Norra Vallby,1980R004
1980,Västerås,1980B5010,Dingtuna,1980R005
1980,Västerås,1980C1010,Enhagen-Barkarö,1980R006
1980,Västerås,1980C1020,Enhagen-Barkarö,1980R006
1980,Västerås,1980C1310,Erikslund-Eriksborg-Hagaberg,1980R007
1980,Västerås,1980C1590,Finnslätten-Norra Bjurhovda,1980R008
1980,Västerås,1980C1060,Framnäs-Talltorp-Hässlö,1980R009
1980,Västerås,1980C1140,Framnäs-Talltorp-Hässlö,1980R009
1980,Västerås,1980C1460,Gideonsberg-Emaus,1980R010
1980,Västerås,1980C1510,Gideonsberg-Emaus,1980R010
1980,Västerås,1980C1030,Hacksta-Stohagen,1980R011
1980,Västerås,1980C1450,Haga-Sandgärdet,1980R012
1980,Västerås,1980C1550,Haga-Sandgärdet,1980R012
1980,Västerås,1980C1570,Haga-Sandgärdet,1980R012
1980,Västerås,1980C1120,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,1980R013
1980,Västerås,1980C1170,Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp,1980R013
1980,Västerås,1980C1330,Hemdal-Klockartorpet,1980R014
1980,Västerås,1980C1410,Hemdal-Klockartorpet,1980R014
1980,Västerås,1980C1350,Herrgärdet-Kyrkbacken,1980R015
1980,Västerås,1980C1360,Herrgärdet-Kyrkbacken,1980R015
1980,Västerås,1980C1700,Hökåsen-Hökåsen omland,1980R016
1980,Västerås,1980C1710,Hökåsen-Hökåsen omland,1980R016
1980,Västerås,1980B3020,Irsta,1980R017
1980,Västerås,1980B3010,Irsta,1980R017
1980,Västerås,1980C1320,Kopparlunden-Östermalm,1980R018
1980,Västerås,1980C1370,Kopparlunden-Östermalm,1980R018
1980,Västerås,1980B4010,Kvicksund,1980R019
1980,Västerås,1980C1490,Malmaberg,1980R020
1980,Västerås,1980C1500,Malmaberg,1980R020
1980,Västerås,1980C1540,Malmaberg,1980R020
1980,Västerås,1980C1560,Nordanby Gärde-Norra Gideonsberg,1980R021
1980,Västerås,1980C1610,Nordanby Gärde-Norra Gideonsberg,1980R021
1980,Västerås,1980C1480,Norra Brandthovda-Tibble,1980R022
1980,Västerås,1980C1620,Norra Skallberget-Nordanby,1980R023
1980,Västerås,1980C1660,Rönnby-Billsta-Åshagen,1980R024
1980,Västerås,1980C1670,Rönnby-Billsta-Åshagen,1980R024
1980,Västerås,1980C1430,Skiljeboplatsen,1980R025
1980,Västerås,1980C1300,Skiljebo-Södra Brandthovda-Hälla,1980R026
1980,Västerås,1980B2010,Skultuna,1980R027
1980,Västerås,1980B2020,Skultuna,1980R027
1980,Västerås,1980C1520,Sydvästra Bjurhovda,1980R028
1980,Västerås,1980C1630,Södra Gryta,1980R029
1980,Västerås,1980C1640,Södra Gryta,1980R029
1980,Västerås,1980C1250,Södra Jakobsberg,1980R030
1980,Västerås,1980C1530,Södra Skallberget,1980R031
1980,Västerås,1980C1720,Tillberga,1980R032
1980,Västerås,1980C1580,Vega-Tunby-Sydvästra Nordanby,1980R033
1980,Västerås,1980C1280,Vetterslund-Nordöstra Råby,1980R034
1980,Västerås,1980A0050,Västerås norra landsbygd,1980R035
1980,Västerås,1980A0060,Västerås norra landsbygd,1980R035
1980,Västerås,1980A0010,Västerås västra landsbygd,1980R036
1980,Västerås,1980A0030,Västerås västra landsbygd,1980R036
1980,Västerås,1980A0020,Västerås östra landsbygd,1980R037
1980,Västerås,1980A0040,Västerås östra landsbygd,1980R037
1980,Västerås,1980C1050,Västra Bäckby-Nordöstra Skälby,1980R038
1980,Västerås,1980C1080,Västra Bäckby-Nordöstra Skälby,1980R038
1980,Västerås,1980C1110,Västra Bäckby-Nordöstra Skälby,1980R038
1980,Västerås,1980C1230,Västra centrum-Västermalm-Almelund,1980R039
1980,Västerås,1980C1260,Västra centrum-Västermalm-Almelund,1980R039
1980,Västerås,1980C1070,Västra Hammarby,1980R040
1980,Västerås,1980C1470,Västra Pettersberg-Södra Vallby-Källtorp,1980R041
1980,Västerås,1980C1340,Västra Pettersberg-Södra Vallby-Källtorp,1980R041
1980,Västerås,1980C1400,Västra Pettersberg-Södra Vallby-Källtorp,1980R041
1980,Västerås,1980C1200,Västra Råby,1980R042
1980,Västerås,1980C1040,Västra Skälby,1980R043
1980,Västerås,1980C1290,Västra Viksäng-Kungsängen-Ängsgärdet,1980R044
1980,Västerås,1980C1650,Önsta-Norra Gryta-Stenby,1980R045
1980,Västerås,1980C1680,Önsta-Norra Gryta-Stenby,1980R045
1980,Västerås,1980C1690,Önsta-Norra Gryta-Stenby,1980R045
1980,Västerås,1980C1180,Östra Bäckby,1980R046
1980,Västerås,1980C1100,Östra Bäckby,1980R046
1980,Västerås,1980C1150,Östra hamnen-Öster Mälarstrand,1980R047
1980,Västerås,1980C1160,Östra hamnen-Öster Mälarstrand,1980R047
1980,Västerås,1980C1220,Östra hamnen-Öster Mälarstrand,1980R047
1980,Västerås,1980C1090,Östra hamnen-Öster Mälarstrand,1980R047
1980,Västerås,1980C1380,Östra Pettersberg-Trumslagarbacken-Lustigkulla,1980R048
1980,Västerås,1980C1190,Östra Råby-Norra Vetterstorp,1980R049
1980,Västerås,1980C1270,Östra Råby-Norra Vetterstorp,1980R049
1980,Västerås,1980C1240,Östra Viksäng,1980R050
1980,Västerås,1980C1210,Östra Viksäng,1980R050
1981,Sala,1981C1050,Sala centralt,1981R001
1981,Sala,1981C1040,Sala centralt,1981R001
1981,Sala,1981A0030,Sala omland norra,1981R002
1981,Sala,1981A0040,Sala omland norra,1981R002
1981,Sala,1981A0050,Sala omland norra,1981R002
1981,Sala,1981A0010,Sala omland södra,1981R003
1981,Sala,1981A0020,Sala omland södra,1981R003
1981,Sala,1981C1070,Sala stad övriga,1981R004
1981,Sala,1981C1010,Sala stad övriga,1981R004
1981,Sala,1981C1020,Sala stad övriga,1981R004
1981,Sala,1981C1030,Åkra-Jakobsberg-Bryggeriet,1981R005
1981,Sala,1981C1060,Åkra-Jakobsberg-Bryggeriet,1981R005
1982,Fagersta,1982C1050,Fagersta centrum,1982R001
1982,Fagersta,1982C1060,Fagersta centrum,1982R001
1982,Fagersta,1982C1020,Fagersta centrum,1982R001
1982,Fagersta,1982C1040,Per Ols,1982R002
1982,Fagersta,1982C1010,Västanfors västra-Hedkärra,1982R003
1982,Fagersta,1982C1030,Västanfors östra-Meling,1982R004
1982,Fagersta,1982A0010,Åvestbo-Ängelsberg-Ulvsbo,1982R005
1983,Köping,1983B2020,Kolsva,1983R001
1983,Köping,1983B2010,Kolsva,1983R001
1983,Köping,1983C1050,Köping centrala,1983R002
1983,Köping,1983C1070,Köping centrala,1983R002
1983,Köping,1983C1090,Köping nordväst,1983R003
1983,Köping,1983C1100,Köping nordväst,1983R003
1983,Köping,1983C1020,Köping sydväst,1983R004
1983,Köping,1983C1030,Köping sydväst,1983R004
1983,Köping,1983A0020,Köping västra omland,1983R005
1983,Köping,1983C1010,Köping västra omland,1983R005
1983,Köping,1983A0030,Köping östra omland,1983R006
1983,Köping,1983A0010,Köping östra omland,1983R006
1983,Köping,1983C1040,Nibblesbacke,1983R007
1983,Köping,1983C1080,Skogsborg,1983R008
1983,Köping,1983C1060,Östanås-Johannisdal,1983R009
1983,Köping,1983C1110,Östanås-Johannisdal,1983R009
1984,Arboga,1984A0010,Arboga landsbyggd norr,1984R001
1984,Arboga,1984A0020,Arboga landsbyggd syd,1984R002
1984,Arboga,1984C1060,Grindberga-Anneberg,1984R003
1984,Arboga,1984C1050,Ladubackgärdena-Prästgärdet,1984R004
1984,Arboga,1984C1040,Nästkvarn-Studrestaden,1984R005
1984,Arboga,1984C1030,Sjukhusgärdet-Ekbacken,1984R006
1984,Arboga,1984C1010,Strömsnäs-Brattberget,1984R007
1984,Arboga,1984C1070,Vasastaden-Marieborg-Näsby,1984R008
1984,Arboga,1984C1020,Vinbäcken-Åbrinken-Söder,1984R009
2021,Vansbro,2021B2010,Dala-Järna,2021R003
2021,Vansbro,2021C1010,Vansbro,2021R002
2021,Vansbro,2021A0010,Vansbro västra landsbygd,2021R001
2021,Vansbro,2021A0020,Vansbro östra landsbygd,2021R004
2023,Malung-Sälen,2023A0020,Limedsforsen-Lima-Rörbäcksnäs,2023R001
2023,Malung-Sälen,2023C1030,Malungs nordöstra tätort,2023R002
2023,Malung-Sälen,2023A0010,Malungs omland,2023R003
2023,Malung-Sälen,2023C1010,Malungs sydöstra tätort,2023R004
2023,Malung-Sälen,2023C1020,Malungs västra tätort,2023R005
2023,Malung-Sälen,2023A0030,Transtrand-Sälen-Sörsjön,2023R006
2026,Gagnef,2026A0010,Björbo,2026R001
2026,Gagnef,2026A0020,Brötjärna omland,2026R002
2026,Gagnef,2026C1010,Djurmo omland,2026R003
2026,Gagnef,2026C1020,Djurås,2026R004
2026,Gagnef,2026B3010,Kyrkbyn,2026R005
2026,Gagnef,2026B2010,Mockfjärd,2026R006
2029,Leksand,2029C1010,Insjön-Tunsta,2029R001
2029,Leksand,2029C1020,Insjön-Tunsta,2029R001
2029,Leksand,2029C1060,Käringberget,2029R002
2029,Leksand,2029C1050,Noret-Ullvi-Rönnäs,2029R003
2029,Leksand,2029A0010,Siljansnäs-Leksand väst,2029R004
2029,Leksand,2029B2010,Siljansnäs-Leksand väst,2029R004
2029,Leksand,2029A0020,Tällberg-Leksand öst,2029R005
2029,Leksand,2029C1070,Tällberg-Leksand öst,2029R005
2029,Leksand,2029C1030,Åkerö-Västanvik-Häradsbygden,2029R006
2029,Leksand,2029C1040,Åkerö-Västanvik-Häradsbygden,2029R006
2031,Rättvik,2031C1020,Rättvik centrum-Sjurberg,2031R001
2031,Rättvik,2031C1030,Rättvik nordöstra,2031R002
2031,Rättvik,2031A0020,Rättvik norra omland,2031R003
2031,Rättvik,2031C1040,Rättvik norra-Vikarbyn,2031R004
2031,Rättvik,2031C1010,Rättvik södra,2031R005
2031,Rättvik,2031A0010,Rättvik södra omland,2031R006
2034,Orsa,2034C1020,Orsa centrala,2034R001
2034,Orsa,2034C1030,Orsa centrala,2034R001
2034,Orsa,2034C1040,Orsa nordvästra,2034R002
2034,Orsa,2034A0010,Orsa omland,2034R003
2034,Orsa,2034C1010,Orsa sydöstra,2034R004
2039,Älvdalen,2039A0030,Idre-Älvdalen norra omland,2039R001
2039,Älvdalen,2039C1020,Rot-Holen-Näset,2039R002
2039,Älvdalen,2039A0020,Särna-Älvdalen mellersta omland,2039R003
2039,Älvdalen,2039A0010,Älvdalen södra omland,2039R004
2039,Älvdalen,2039C1010,Älvdalen-Kåtilla-Västäng,2039R005
2061,Smedjebacken,2061A0020,Hagge-Björsjö,2061R001
2061,Smedjebacken,2061A0010,Malingsbo-Larsbo,2061R002
2061,Smedjebacken,2061C1040,Morgårdshammar-Gubbo,2061R003
2061,Smedjebacken,2061C1020,Smedjebacken centrum,2061R004
2061,Smedjebacken,2061C1030,Smedjebacken Norra,2061R005
2061,Smedjebacken,2061C1010,Smedjebacken Södra,2061R006
2061,Smedjebacken,2061A0030,Starbo-Åsmansbo,2061R007
2061,Smedjebacken,2061B2010,Söderbärke,2061R008
2062,Mora,2062C1010,Färnäs-Nusnäs,2062R001
2062,Mora,2062C1020,Hånåkni-Utmeland-Vinäs,2062R002
2062,Mora,2062C1050,Mora centrala,2062R003
2062,Mora,2062A0030,Mora nordvästra,2062R004
2062,Mora,2062C1060,Morkarlby-Selja-Långlet,2062R005
2062,Mora,2062C1070,Noret norra,2062R006
2062,Mora,2062C1040,Noret södra,2062R007
2062,Mora,2062C1030,Saxnäs-Yvraden,2062R008
2062,Mora,2062A0010,Sollerön-Gesunda-Ryssa,2062R009
2062,Mora,2062A0020,Vattnäs-Bergkarlås-Garsås,2062R010
2062,Mora,2062B2010,Våmhus-Bonäs,2062R011
2062,Mora,2062C1080,Öna-Östnor-Kråkberg,2062R012
2080,Falun,2080A0020,Aspeboda,2080R001
2080,Falun,2080B2010,Bjursås,2080R002
2080,Falun,2080B2020,Bjursås,2080R002
2080,Falun,2080A0050,Bjursås omland-Sågmyra,2080R003
2080,Falun,2080C1240,Bojsenburg,2080R004
2080,Falun,2080A0060,Enviken-Linghed-Svärdsjö omland,2080R005
2080,Falun,2080B4010,Enviken-Linghed-Svärdsjö omland,2080R005
2080,Falun,2080C1150,Falu centrum norra,2080R006
2080,Falun,2080C1160,Falu centrum norra,2080R006
2080,Falun,2080C1170,Falu centrum norra,2080R006
2080,Falun,2080C1110,Falu centrum södra,2080R007
2080,Falun,2080C1130,Falu centrum södra,2080R007
2080,Falun,2080C1140,Falu centrum södra,2080R007
2080,Falun,2080B5010,Grycksbo,2080R008
2080,Falun,2080C1210,Herrhagen,2080R009
2080,Falun,2080C1100,Hosjö,2080R010
2080,Falun,2080C1020,Hosjö,2080R010
2080,Falun,2080C1010,Kvarnberget-Främby-Källviken,2080R011
2080,Falun,2080C1060,Kvarnberget-Främby-Källviken,2080R011
2080,Falun,2080C1090,Nedre Norslund,2080R012
2080,Falun,2080C1030,Pilbo-Samuelsdal-Gruvriset,2080R013
2080,Falun,2080C1050,Pilbo-Samuelsdal-Gruvriset,2080R013
2080,Falun,2080C1120,Slätta-Gamla Berget,2080R014
2080,Falun,2080C1200,Slätta-Gamla Berget,2080R014
2080,Falun,2080C1230,Slätta-Gamla Berget,2080R014
2080,Falun,2080C1180,Stennäset-Britsarvet-Lugnet,2080R015
2080,Falun,2080C1190,Stennäset-Britsarvet-Lugnet,2080R015
2080,Falun,2080C1220,Stennäset-Britsarvet-Lugnet,2080R015
2080,Falun,2080C1260,Stennäset-Britsarvet-Lugnet,2080R015
2080,Falun,2080A0030,Sundborn-Danholn-Toftbyn,2080R016
2080,Falun,2080A0040,Sundborn-Danholn-Toftbyn,2080R016
2080,Falun,2080C1250,Sundborn-Danholn-Toftbyn,2080R016
2080,Falun,2080B3010,Svärdsjö,2080R017
2080,Falun,2080A0010,Vika,2080R018
2080,Falun,2080C1080,Övre Norslund-Hälsinggården-Korsnäs,2080R019
2080,Falun,2080C1040,Övre Norslund-Hälsinggården-Korsnäs,2080R019
2080,Falun,2080C1070,Övre Norslund-Hälsinggården-Korsnäs,2080R019
2081,Borlänge,2081C1180,Bulllermyren,2081R001
2081,Borlänge,2081C1160,Forssa,2081R002
2081,Borlänge,2081C1020,Gylle-Åselby-Färjegårdarna-Hytting,2081R003
2081,Borlänge,2081C1030,Gylle-Åselby-Färjegårdarna-Hytting,2081R003
2081,Borlänge,2081C1050,Gylle-Åselby-Färjegårdarna-Hytting,2081R003
2081,Borlänge,2081C1070,Jakobsgårdarna-Paradiset-Nygårdsdalen,2081R004
2081,Borlänge,2081C1120,Jakobsgårdarna-Paradiset-Nygårdsdalen,2081R004
2081,Borlänge,2081C1100,Kupolen-Norra Backa-Hagalund-Ringen,2081R005
2081,Borlänge,2081C1130,Kupolen-Norra Backa-Hagalund-Ringen,2081R005
2081,Borlänge,2081C1190,Lergärdet-Bergslagsbyn,2081R006
2081,Borlänge,2081C1230,Lergärdet-Bergslagsbyn,2081R006
2081,Borlänge,2081C1110,Medväga-Hönsarvet-Domnarvet-Barkagärdet-Islingby-Nyckelby,2081R007
